ImageId,Label
7373,9
7374,8
7375,9
7376,0
7377,8
7378,6
7379,9
7380,1
7381,9
7382,6
7383,6
7384,8
7385,6
7386,8
7387,0
7388,9
7389,9
7390,9
7391,6
7392,1
7393,6
7394,9
7395,1
7396,6
7397,9
7398,6
7399,9
7400,6
7401,8
7402,7
7403,9
7404,9
7405,6
7406,9
7407,0
7408,4
7409,1
7410,6
7411,1
7412,9
7413,8
7414,6
7415,9
7416,0
7417,9
7418,0
7419,9
7420,6
7421,8
7422,9
7423,8
7424,8
7425,6
7426,1
7427,9
7428,9
7429,1
7430,6
7431,6
7432,8
7433,6
7434,5
7435,9
7436,3
7437,8
7438,8
7439,8
7440,8
7441,1
7442,6
7443,4
7444,9
7445,1
7446,2
7447,3
7448,1
7449,6
7450,8
7451,3
7452,8
7453,3
7454,2
7455,1
7456,8
7457,8
7458,0
7459,4
7460,9
7461,0
7462,9
7463,6
7464,8
7465,9
7466,9
7467,9
7468,8
7469,9
7470,0
7471,6
7472,0
7473,0
7474,6
7475,6
7476,2
7477,6
7478,6
7479,0
7480,9
7481,1
7482,6
7483,8
7484,0
7485,9
7486,1
7487,6
7488,9
7489,9
7490,9
7491,0
7492,9
7493,8
7494,6
7495,8
7496,1
7497,0
7498,2
7499,8
7500,6
7501,2
7502,4
7503,8
7504,9
7505,9
7506,9
7507,9
7508,6
7509,6
7510,8
7511,9
7512,6
7513,9
7514,1
7515,6
7516,4
7517,1
7518,8
7519,2
7520,8
7521,8
7522,6
7523,9
7524,8
7525,0
7526,9
7527,1
7528,8
7529,9
7530,9
7531,8
7532,3
7533,6
7534,2
7535,6
7536,8
7537,1
7538,9
7539,9
7540,1
7541,9
7542,9
7543,8
7544,8
7545,9
7546,8
7547,9
7548,3
7549,7
7550,6
7551,1
7552,9
7553,8
7554,9
7555,3
7556,0
7557,3
7558,6
7559,0
7560,1
7561,0
7562,0
7563,3
7564,8
7565,8
7566,9
7567,2
7568,9
7569,9
7570,8
7571,9
7572,1
7573,8
7574,3
7575,9
7576,9
7577,9
7578,3
7579,1
7580,9
7581,3
7582,1
7583,4
7584,0
7585,9
7586,0
7587,6
7588,0
7589,9
7590,8
7591,1
7592,8
7593,8
7594,8
7595,6
7596,8
7597,9
7598,6
7599,1
7600,9
7601,4
7602,0
7603,2
7604,0
7605,9
7606,8
7607,8
7608,8
7609,6
7610,8
7611,9
7612,6
7613,6
7614,8
7615,1
7616,8
7617,9
7618,9
7619,5
7620,6
7621,3
7622,2
7623,3
7624,9
7625,6
7626,8
7627,8
7628,8
7629,1
7630,1
7631,7
7632,8
7633,8
7634,0
7635,9
7636,1
7637,6
7638,1
7639,9
7640,9
7641,6
7642,1
7643,8
7644,8
7645,9
7646,4
7647,6
7648,1
7649,8
7650,0
7651,2
7652,9
7653,9
7654,6
7655,3
7656,3
7657,8
7658,9
7659,1
7660,8
7661,6
7662,8
7663,8
7664,6
7665,8
7666,6
7667,1
7668,0
7669,0
7670,8
7671,5
7672,0
7673,9
7674,9
7675,1
7676,3
7677,1
7678,9
7679,3
7680,7
7681,3
7682,8
7683,0
7684,0
7685,0
7686,0
7687,6
7688,9
7689,9
7690,9
7691,9
7692,9
7693,0
7694,8
7695,4
7696,0
7697,9
7698,6
7699,1
7700,1
7701,6
7702,3
7703,0
7704,0
7705,8
7706,7
7707,5
7708,1
7709,3
7710,9
7711,1
7712,8
7713,8
7714,3
7715,0
7716,7
7717,1
7718,0
7719,3
7720,8
7721,8
7722,0
7723,3
7724,1
7725,8
7726,9
7727,8
7728,3
7729,9
7730,1
7731,6
7732,6
7733,1
7734,4
7735,7
7736,6
7737,9
7738,9
7739,6
7740,0
7741,9
7742,6
7743,6
7744,9
7745,8
7746,8
7747,8
7748,6
7749,6
7750,1
7751,8
7752,6
7753,6
7754,3
7755,6
7756,6
7757,6
7758,1
7759,0
7760,9
7761,8
7762,4
7763,6
7764,1
7765,1
7766,9
7767,2
7768,6
7769,8
7770,8
7771,1
7772,6
7773,8
7774,8
7775,6
7776,1
7777,9
7778,8
7779,1
7780,9
7781,6
7782,6
7783,7
7784,6
7785,9
7786,3
7787,8
7788,1
7789,1
7790,6
7791,4
7792,8
7793,1
7794,9
7795,4
7796,1
7797,8
7798,1
7799,1
7800,7
7801,9
7802,6
7803,3
7804,9
7805,6
7806,8
7807,6
7808,8
7809,8
7810,9
7811,6
7812,3
7813,1
7814,6
7815,6
7816,3
7817,0
7818,9
7819,9
7820,9
7821,6
7822,1
7823,8
7824,0
7825,5
7826,2
7827,1
7828,6
7829,9
7830,6
7831,9
7832,9
7833,8
7834,1
7835,9
7836,8
7837,9
7838,0
7839,9
7840,9
7841,9
7842,8
7843,0
7844,7
7845,1
7846,8
7847,6
7848,9
7849,8
7850,8
7851,8
7852,8
7853,8
7854,7
7855,9
7856,6
7857,8
7858,3
7859,6
7860,0
7861,8
7862,9
7863,6
7864,8
7865,0
7866,6
7867,8
7868,8
7869,9
7870,9
7871,4
7872,0
7873,9
7874,8
7875,9
7876,0
7877,0
7878,9
7879,6
7880,9
7881,0
7882,1
7883,9
7884,9
7885,9
7886,1
7887,7
7888,0
7889,9
7890,0
7891,9
7892,1
7893,6
7894,9
7895,1
7896,1
7897,6
7898,0
7899,9
7900,0
7901,9
7902,8
7903,1
7904,8
7905,9
7906,1
7907,8
7908,8
7909,8
7910,1
7911,0
7912,5
7913,8
7914,0
7915,8
7916,9
7917,0
7918,8
7919,1
7920,9
7921,7
7922,0
7923,8
7924,8
7925,2
7926,8
7927,6
7928,5
7929,9
7930,6
7931,7
7932,8
7933,6
7934,9
7935,6
7936,6
7937,8
7938,0
7939,1
7940,8
7941,8
7942,6
7943,9
7944,9
7945,1
7946,6
7947,2
7948,9
7949,6
7950,0
7951,1
7952,9
7953,9
7954,1
7955,6
7956,8
7957,3
7958,1
7959,9
7960,8
7961,2
7962,6
7963,9
7964,0
7965,1
7966,9
7967,9
7968,8
7969,9
7970,6
7971,8
7972,9
7973,8
7974,9
7975,0
7976,9
7977,9
7978,0
7979,9
7980,0
7981,0
7982,6
7983,6
7984,9
7985,8
7986,1
7987,0
7988,1
7989,8
7990,8
7991,1
7992,6
7993,0
7994,1
7995,1
7996,4
7997,3
7998,8
7999,6
8000,0
8001,6
8002,9
8003,1
8004,1
8005,9
8006,8
8007,8
8008,9
8009,6
8010,6
8011,1
8012,1
8013,8
8014,7
8015,6
8016,8
8017,3
8018,1
8019,9
8020,8
8021,8
8022,1
8023,8
8024,8
8025,0
8026,8
8027,7
8028,9
8029,9
8030,9
8031,8
8032,9
8033,9
8034,8
8035,9
8036,8
8037,0
8038,8
8039,1
8040,0
8041,8
8042,9
8043,1
8044,9
8045,9
8046,1
8047,6
8048,9
8049,1
8050,8
8051,5
8052,9
8053,2
8054,4
8055,0
8056,8
8057,5
8058,1
8059,9
8060,0
8061,1
8062,9
8063,0
8064,1
8065,1
8066,7
8067,3
8068,9
8069,1
8070,9
8071,8
8072,2
8073,8
8074,9
8075,4
8076,6
8077,8
8078,6
8079,9
8080,8
8081,1
8082,9
8083,3
8084,0
8085,8
8086,8
8087,6
8088,6
8089,8
8090,6
8091,9
8092,8
8093,8
8094,0
8095,8
8096,0
8097,1
8098,9
8099,9
8100,8
8101,6
8102,6
8103,8
8104,1
8105,9
8106,3
8107,0
8108,8
8109,9
8110,9
8111,7
8112,1
8113,8
8114,0
8115,8
8116,9
8117,1
8118,0
8119,9
8120,9
8121,9
8122,1
8123,2
8124,1
8125,8
8126,1
8127,0
8128,8
8129,8
8130,9
8131,0
8132,0
8133,3
8134,8
8135,6
8136,9
8137,3
8138,8
8139,9
8140,6
8141,6
8142,0
8143,8
8144,4
8145,1
8146,0
8147,8
8148,8
8149,0
8150,2
8151,8
8152,8
8153,0
8154,1
8155,1
8156,3
8157,9
8158,6
8159,1
8160,1
8161,0
8162,7
8163,2
8164,8
8165,8
8166,9
8167,2
8168,1
8169,9
8170,1
8171,9
8172,6
8173,9
8174,7
8175,6
8176,8
8177,8
8178,9
8179,9
8180,4
8181,8
8182,1
8183,3
8184,8
8185,9
8186,8
8187,4
8188,6
8189,6
8190,1
8191,7
8192,8
8193,8
8194,1
8195,0
8196,2
8197,8
8198,9
8199,0
8200,6
8201,6
8202,9
8203,1
8204,8
8205,6
8206,8
8207,6
8208,9
8209,8
8210,4
8211,1
8212,6
8213,6
8214,1
8215,1
8216,9
8217,8
8218,8
8219,9
8220,9
8221,0
8222,9
8223,2
8224,9
8225,9
8226,1
8227,8
8228,0
8229,6
8230,9
8231,8
8232,7
8233,9
8234,9
8235,1
8236,8
8237,8
8238,6
8239,6
8240,8
8241,1
8242,9
8243,9
8244,6
8245,6
8246,1
8247,0
8248,9
8249,8
8250,8
8251,8
8252,4
8253,0
8254,6
8255,0
8256,9
8257,8
8258,8
8259,0
8260,1
8261,6
8262,8
8263,2
8264,9
8265,0
8266,9
8267,0
8268,0
8269,8
8270,9
8271,8
8272,0
8273,0
8274,8
8275,0
8276,8
8277,3
8278,6
8279,1
8280,8
8281,0
8282,0
8283,2
8284,0
8285,9
8286,9
8287,8
8288,8
8289,9
8290,6
8291,0
8292,9
8293,8
8294,1
8295,1
8296,0
8297,6
8298,8
8299,1
8300,9
8301,3
8302,1
8303,7
8304,8
8305,9
8306,6
8307,6
8308,1
8309,1
8310,0
8311,9
8312,8
8313,9
8314,1
8315,9
8316,5
8317,2
8318,9
8319,8
8320,3
8321,8
8322,9
8323,3
8324,9
8325,8
8326,2
8327,6
8328,9
8329,8
8330,9
8331,6
8332,6
8333,9
8334,6
8335,2
8336,8
8337,6
8338,9
8339,1
8340,5
8341,9
8342,8
8343,1
8344,6
8345,3
8346,9
8347,6
8348,1
8349,9
8350,0
8351,1
8352,9
8353,6
8354,7
8355,1
8356,6
8357,9
8358,0
8359,9
8360,9
8361,6
8362,8
8363,0
8364,8
8365,9
8366,8
8367,1
8368,8
8369,0
8370,9
8371,8
8372,6
8373,9
8374,3
8375,8
8376,1
8377,9
8378,1
8379,1
8380,0
8381,8
8382,4
8383,2
8384,0
8385,0
8386,9
8387,0
8388,6
8389,8
8390,9
8391,6
8392,2
8393,6
8394,9
8395,6
8396,3
8397,9
8398,8
8399,9
8400,0
8401,8
8402,6
8403,3
8404,8
8405,3
8406,1
8407,6
8408,3
8409,8
8410,4
8411,4
8412,0
8413,8
8414,1
8415,8
8416,8
8417,3
8418,8
8419,8
8420,0
8421,6
8422,1
8423,0
8424,1
8425,1
8426,6
8427,1
8428,8
8429,3
8430,1
8431,8
8432,9
8433,9
8434,3
8435,8
8436,0
8437,0
8438,6
8439,4
8440,9
8441,8
8442,2
8443,8
8444,4
8445,9
8446,9
8447,4
8448,8
8449,0
8450,8
8451,8
8452,8
8453,9
8454,9
8455,9
8456,8
8457,9
8458,6
8459,9
8460,8
8461,3
8462,0
8463,9
8464,0
8465,7
8466,6
8467,3
8468,8
8469,8
8470,6
8471,8
8472,6
8473,7
8474,6
8475,1
8476,0
8477,0
8478,9
8479,9
8480,0
8481,8
8482,6
8483,9
8484,0
8485,8
8486,9
8487,6
8488,1
8489,3
8490,2
8491,6
8492,8
8493,1
8494,0
8495,3
8496,8
8497,3
8498,8
8499,9
8500,9
8501,1
8502,9
8503,4
8504,6
8505,9
8506,0
8507,0
8508,9
8509,8
8510,6
8511,7
8512,8
8513,9
8514,9
8515,2
8516,0
8517,1
8518,7
8519,8
8520,8
8521,8
8522,2
8523,1
8524,2
8525,9
8526,9
8527,9
8528,0
8529,1
8530,6
8531,6
8532,9
8533,4
8534,8
8535,1
8536,4
8537,9
8538,0
8539,1
8540,6
8541,1
8542,9
8543,8
8544,1
8545,6
8546,6
8547,1
8548,8
8549,0
8550,6
8551,1
8552,1
8553,9
8554,6
8555,6
8556,8
8557,1
8558,1
8559,9
8560,9
8561,8
8562,8
8563,7
8564,3
8565,6
8566,6
8567,0
8568,6
8569,0
8570,8
8571,6
8572,3
8573,0
8574,1
8575,6
8576,8
8577,6
8578,8
8579,6
8580,0
8581,8
8582,9
8583,1
8584,3
8585,9
8586,0
8587,2
8588,0
8589,8
8590,9
8591,9
8592,6
8593,6
8594,0
8595,2
8596,9
8597,9
8598,6
8599,0
8600,8
8601,9
8602,1
8603,8
8604,9
8605,9
8606,8
8607,6
8608,4
8609,9
8610,9
8611,6
8612,0
8613,0
8614,8
8615,8
8616,8
8617,9
8618,8
8619,3
8620,8
8621,1
8622,7
8623,7
8624,1
8625,9
8626,1
8627,6
8628,8
8629,9
8630,9
8631,6
8632,6
8633,1
8634,9
8635,2
8636,0
8637,0
8638,4
8639,6
8640,8
8641,8
8642,1
8643,7
8644,8
8645,7
8646,1
8647,7
8648,9
8649,1
8650,0
8651,8
8652,8
8653,9
8654,6
8655,8
8656,3
8657,6
8658,0
8659,9
8660,9
8661,8
8662,3
8663,1
8664,8
8665,6
8666,6
8667,8
8668,6
8669,1
8670,7
8671,3
8672,1
8673,9
8674,3
8675,0
8676,6
8677,8
8678,1
8679,9
8680,8
8681,3
8682,7
8683,6
8684,9
8685,7
8686,3
8687,9
8688,6
8689,6
8690,8
8691,9
8692,7
8693,9
8694,0
8695,9
8696,1
8697,8
8698,1
8699,8
8700,9
8701,9
8702,1
8703,9
8704,9
8705,6
8706,1
8707,9
8708,8
8709,3
8710,9
8711,8
8712,9
8713,8
8714,0
8715,0
8716,1
8717,8
8718,3
8719,6
8720,6
8721,1
8722,9
8723,9
8724,6
8725,1
8726,0
8727,8
8728,0
8729,6
8730,7
8731,7
8732,8
8733,8
8734,1
8735,8
8736,9
8737,9
8738,8
8739,9
8740,6
8741,8
8742,8
8743,0
8744,6
8745,8
8746,6
8747,8
8748,3
8749,6
8750,1
8751,1
8752,4
8753,6
8754,6
8755,9
8756,1
8757,8
8758,6
8759,8
8760,1
8761,6
8762,8
8763,8
8764,2
8765,3
8766,0
8767,6
8768,8
8769,8
8770,9
8771,6
8772,9
8773,8
8774,0
8775,9
8776,9
8777,7
8778,7
8779,8
8780,8
8781,1
8782,6
8783,8
8784,1
8785,9
8786,8
8787,6
8788,8
8789,9
8790,9
8791,1
8792,8
8793,6
8794,9
8795,6
8796,9
8797,0
8798,8
8799,9
8800,0
8801,7
8802,9
8803,8
8804,0
8805,8
8806,9
8807,1
8808,8
8809,7
8810,9
8811,8
8812,6
8813,0
8814,9
8815,9
8816,2
8817,8
8818,7
8819,9
8820,1
8821,2
8822,3
8823,6
8824,0
8825,9
8826,8
8827,1
8828,0
8829,3
8830,6
8831,9
8832,9
8833,8
8834,0
8835,8
8836,0
8837,1
8838,1
8839,6
8840,2
8841,8
8842,9
8843,8
8844,4
8845,0
8846,8
8847,8
8848,1
8849,0
8850,9
8851,6
8852,8
8853,8
8854,0
8855,8
8856,6
8857,9
8858,0
8859,7
8860,8
8861,1
8862,9
8863,1
8864,8
8865,0
8866,6
8867,8
8868,9
8869,7
8870,0
8871,8
8872,1
8873,6
8874,8
8875,4
8876,9
8877,2
8878,1
8879,8
8880,1
8881,8
8882,8
8883,6
8884,0
8885,9
8886,6
8887,9
8888,9
8889,9
8890,1
8891,6
8892,6
8893,1
8894,1
8895,7
8896,8
8897,5
8898,5
8899,3
8900,9
8901,9
8902,9
8903,9
8904,6
8905,9
8906,1
8907,1
8908,1
8909,8
8910,1
8911,6
8912,8
8913,6
8914,1
8915,8
8916,3
8917,3
8918,9
8919,9
8920,0
8921,3
8922,8
8923,7
8924,8
8925,9
8926,8
8927,9
8928,9
8929,1
8930,9
8931,1
8932,1
8933,6
8934,0
8935,9
8936,8
8937,8
8938,0
8939,8
8940,9
8941,7
8942,0
8943,9
8944,9
8945,6
8946,8
8947,3
8948,8
8949,9
8950,6
8951,9
8952,7
8953,8
8954,1
8955,9
8956,6
8957,7
8958,6
8959,9
8960,0
8961,0
8962,3
8963,6
8964,8
8965,2
8966,8
8967,9
8968,1
8969,6
8970,1
8971,8
8972,3
8973,1
8974,8
8975,1
8976,8
8977,9
8978,6
8979,9
8980,8
8981,9
8982,8
8983,8
8984,1
8985,0
8986,1
8987,1
8988,9
8989,1
8990,9
8991,6
8992,6
8993,9
8994,6
8995,8
8996,2
8997,6
8998,6
8999,8
9000,9
9001,9
9002,6
9003,8
9004,9
9005,9
9006,8
9007,8
9008,6
9009,9
9010,9
9011,8
9012,3
9013,8
9014,0
9015,9
9016,8
9017,1
9018,0
9019,8
9020,6
9021,9
9022,8
9023,1
9024,9
9025,7
9026,0
9027,9
9028,6
9029,1
9030,1
9031,6
9032,6
9033,0
9034,8
9035,3
9036,6
9037,8
9038,9
9039,9
9040,0
9041,3
9042,0
9043,8
9044,6
9045,0
9046,9
9047,9
9048,6
9049,8
9050,9
9051,8
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,6
9059,7
9060,0
9061,3
9062,3
9063,8
9064,9
9065,9
9066,8
9067,9
9068,8
9069,4
9070,9
9071,9
9072,8
9073,6
9074,7
9075,8
9076,3
9077,0
9078,9
9079,6
9080,7
9081,9
9082,3
9083,1
9084,8
9085,1
9086,8
9087,9
9088,8
9089,9
9090,1
9091,6
9092,8
9093,8
9094,1
9095,6
9096,8
9097,9
9098,6
9099,9
9100,1
9101,8
9102,9
9103,0
9104,9
9105,9
9106,8
9107,3
9108,8
9109,8
9110,8
9111,9
9112,3
9113,0
9114,9
9115,8
9116,0
9117,6
9118,1
9119,6
9120,9
9121,9
9122,0
9123,9
9124,8
9125,9
9126,8
9127,8
9128,9
9129,8
9130,8
9131,9
9132,2
9133,8
9134,8
9135,6
9136,9
9137,9
9138,9
9139,6
9140,9
9141,6
9142,8
9143,7
9144,0
9145,9
9146,8
9147,6
9148,6
9149,9
9150,6
9151,9
9152,0
9153,8
9154,0
9155,0
9156,8
9157,3
9158,9
9159,8
9160,9
9161,6
9162,6
9163,0
9164,9
9165,9
9166,0
9167,8
9168,6
9169,1
9170,8
9171,6
9172,9
9173,9
9174,9
9175,1
9176,8
9177,3
9178,6
9179,7
9180,8
9181,1
9182,1
9183,9
9184,1
9185,6
9186,9
9187,7
9188,1
9189,3
9190,0
9191,8
9192,7
9193,8
9194,9
9195,1
9196,6
9197,9
9198,9
9199,8
9200,6
9201,9
9202,6
9203,3
9204,8
9205,0
9206,8
9207,9
9208,1
9209,6
9210,9
9211,1
9212,9
9213,4
9214,8
9215,8
9216,9
9217,0
9218,9
9219,6
9220,8
9221,9
9222,8
9223,6
9224,2
9225,8
9226,2
9227,4
9228,6
9229,9
9230,4
9231,2
9232,6
9233,8
9234,8
9235,0
9236,5
9237,0
9238,1
9239,9
9240,6
9241,3
9242,8
9243,9
9244,6
9245,8
9246,1
9247,8
9248,8
9249,0
9250,9
9251,6
9252,3
9253,3
9254,9
9255,6
9256,9
9257,3
9258,1
9259,0
9260,9
9261,8
9262,3
9263,6
9264,6
9265,0
9266,8
9267,8
9268,6
9269,0
9270,8
9271,7
9272,9
9273,0
9274,9
9275,6
9276,8
9277,8
9278,4
9279,0
9280,9
9281,9
9282,7
9283,0
9284,0
9285,1
9286,1
9287,8
9288,9
9289,6
9290,4
9291,9
9292,1
9293,9
9294,9
9295,2
9296,9
9297,1
9298,1
9299,9
9300,0
9301,2
9302,7
9303,9
9304,9
9305,9
9306,6
9307,7
9308,7
9309,9
9310,6
9311,7
9312,9
9313,8
9314,9
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,6
9323,8
9324,1
9325,1
9326,8
9327,6
9328,1
9329,8
9330,8
9331,1
9332,6
9333,9
9334,8
9335,9
9336,9
9337,8
9338,0
9339,8
9340,9
9341,6
9342,3
9343,0
9344,9
9345,0
9346,6
9347,9
9348,8
9349,0
9350,6
9351,9
9352,9
9353,0
9354,9
9355,9
9356,0
9357,8
9358,8
9359,7
9360,9
9361,0
9362,9
9363,6
9364,1
9365,4
9366,2
9367,9
9368,8
9369,0
9370,0
9371,4
9372,9
9373,8
9374,1
9375,0
9376,9
9377,9
9378,6
9379,1
9380,6
9381,6
9382,9
9383,4
9384,1
9385,8
9386,8
9387,0
9388,9
9389,8
9390,8
9391,9
9392,0
9393,0
9394,9
9395,1
9396,1
9397,0
9398,2
9399,8
9400,2
9401,0
9402,9
9403,2
9404,8
9405,6
9406,2
9407,0
9408,8
9409,9
9410,8
9411,9
9412,4
9413,1
9414,6
9415,1
9416,6
9417,1
9418,6
9419,4
9420,2
9421,1
9422,0
9423,9
9424,6
9425,0
9426,8
9427,4
9428,1
9429,3
9430,3
9431,3
9432,0
9433,9
9434,1
9435,5
9436,6
9437,1
9438,6
9439,0
9440,9
9441,9
9442,6
9443,9
9444,1
9445,6
9446,8
9447,8
9448,8
9449,8
9450,2
9451,1
9452,1
9453,9
9454,8
9455,1
9456,9
9457,0
9458,8
9459,7
9460,1
9461,6
9462,0
9463,9
9464,4
9465,9
9466,9
9467,8
9468,1
9469,7
9470,9
9471,6
9472,9
9473,8
9474,8
9475,2
9476,1
9477,6
9478,9
9479,9
9480,9
9481,8
9482,8
9483,1
9484,6
9485,9
9486,1
9487,6
9488,1
9489,8
9490,8
9491,1
9492,1
9493,9
9494,6
9495,8
9496,9
9497,6
9498,0
9499,9
9500,6
9501,8
9502,6
9503,3
9504,8
9505,6
9506,0
9507,9
9508,1
9509,6
9510,8
9511,6
9512,9
9513,3
9514,9
9515,9
9516,1
9517,0
9518,6
9519,9
9520,9
9521,6
9522,9
9523,0
9524,8
9525,0
9526,9
9527,7
9528,8
9529,1
9530,8
9531,6
9532,6
9533,9
9534,7
9535,7
9536,6
9537,2
9538,6
9539,1
9540,1
9541,8
9542,8
9543,6
9544,9
9545,9
9546,9
9547,3
9548,6
9549,9
9550,9
9551,9
9552,1
9553,1
9554,9
9555,9
9556,9
9557,9
9558,8
9559,0
9560,8
9561,9
9562,2
9563,1
9564,6
9565,4
9566,0
9567,6
9568,8
9569,4
9570,0
9571,6
9572,8
9573,6
9574,6
9575,6
9576,8
9577,1
9578,3
9579,9
9580,8
9581,6
9582,8
9583,8
9584,0
9585,9
9586,6
9587,0
9588,3
9589,2
9590,8
9591,9
9592,9
9593,6
9594,9
9595,9
9596,9
9597,8
9598,1
9599,9
9600,8
9601,8
9602,9
9603,1
9604,8
9605,9
9606,1
9607,6
9608,9
9609,0
9610,3
9611,9
9612,6
9613,2
9614,9
9615,5
9616,2
9617,6
9618,1
9619,1
9620,6
9621,0
9622,9
9623,8
9624,8
9625,7
9626,9
9627,8
9628,0
9629,3
9630,9
9631,6
9632,1
9633,3
9634,1
9635,8
9636,3
9637,6
9638,6
9639,9
9640,9
9641,9
9642,6
9643,9
9644,9
9645,8
9646,8
9647,1
9648,8
9649,6
9650,8
9651,9
9652,9
9653,9
9654,1
9655,9
9656,7
9657,1
9658,8
9659,6
9660,8
9661,0
9662,6
9663,0
9664,9
9665,6
9666,7
9667,1
9668,8
9669,9
9670,8
9671,6
9672,0
9673,5
9674,8
9675,1
9676,7
9677,9
9678,8
9679,8
9680,0
9681,9
9682,8
9683,9
9684,0
9685,9
9686,1
9687,9
9688,6
9689,8
9690,2
9691,1
9692,6
9693,1
9694,0
9695,9
9696,2
9697,6
9698,0
9699,0
9700,1
9701,9
9702,9
9703,5
9704,8
9705,8
9706,7
9707,8
9708,8
9709,0
9710,2
9711,1
9712,9
9713,9
9714,9
9715,1
9716,3
9717,3
9718,6
9719,9
9720,0
9721,3
9722,9
9723,4
9724,1
9725,9
9726,1
9727,7
9728,8
9729,6
9730,6
9731,0
9732,0
9733,6
9734,4
9735,1
9736,9
9737,7
9738,9
9739,6
9740,9
9741,8
9742,0
9743,2
9744,3
9745,9
9746,8
9747,9
9748,0
9749,9
9750,9
9751,6
9752,9
9753,6
9754,8
9755,6
9756,6
9757,1
9758,2
9759,8
9760,1
9761,9
9762,6
9763,9
9764,1
9765,8
9766,9
9767,6
9768,2
9769,9
9770,9
9771,8
9772,0
9773,5
9774,6
9775,9
9776,0
9777,1
9778,7
9779,3
9780,2
9781,0
9782,8
9783,8
9784,3
9785,8
9786,9
9787,1
9788,8
9789,6
9790,9
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,9
9798,0
9799,6
9800,8
9801,3
9802,8
9803,6
9804,6
9805,6
9806,9
9807,1
9808,9
9809,6
9810,1
9811,6
9812,0
9813,0
9814,9
9815,9
9816,9
9817,1
9818,3
9819,8
9820,8
9821,9
9822,8
9823,9
9824,8
9825,8
9826,8
9827,9
9828,8
9829,6
9830,1
9831,3
9832,8
9833,8
9834,0
9835,7
9836,0
9837,6
9838,9
9839,6
9840,6
9841,6
9842,6
9843,1
9844,8
9845,9
9846,9
9847,2
9848,9
9849,0
9850,3
9851,3
9852,9
9853,1
9854,8
9855,1
9856,5
9857,1
9858,1
9859,6
9860,0
9861,6
9862,9
9863,6
9864,9
9865,6
9866,6
9867,8
9868,1
9869,0
9870,0
9871,9
9872,6
9873,9
9874,9
9875,1
9876,9
9877,6
9878,9
9879,7
9880,9
9881,8
9882,1
9883,0
9884,5
9885,8
9886,6
9887,8
9888,0
9889,1
9890,0
9891,8
9892,9
9893,6
9894,4
9895,9
9896,0
9897,0
9898,9
9899,6
9900,8
9901,0
9902,8
9903,9
9904,9
9905,9
9906,7
9907,9
9908,7
9909,3
9910,9
9911,5
9912,8
9913,8
9914,1
9915,8
9916,3
9917,1
9918,8
9919,9
9920,6
9921,1
9922,6
9923,9
9924,1
9925,8
9926,0
9927,6
9928,8
9929,8
9930,6
9931,6
9932,3
9933,1
9934,6
9935,9
9936,9
9937,0
9938,2
9939,6
9940,9
9941,9
9942,6
9943,8
9944,6
9945,6
9946,8
9947,1
9948,9
9949,8
9950,8
9951,8
9952,9
9953,9
9954,0
9955,3
9956,9
9957,7
9958,9
9959,8
9960,2
9961,1
9962,7
9963,7
9964,8
9965,9
9966,8
9967,0
9968,9
9969,5
9970,1
9971,6
9972,9
9973,9
9974,0
9975,9
9976,9
9977,7
9978,8
9979,9
9980,9
9981,0
9982,5
9983,8
9984,8
9985,9
9986,1
9987,0
9988,9
9989,8
9990,8
9991,8
9992,6
9993,1
9994,8
9995,1
9996,1
9997,9
9998,6
9999,9
10000,7
10001,0
10002,1
10003,8
10004,1
10005,6
10006,9
10007,1
10008,0
10009,6
10010,0
10011,8
10012,1
10013,0
10014,8
10015,3
10016,9
10017,9
10018,1
10019,7
10020,8
10021,8
10022,6
10023,8
10024,1
10025,1
10026,7
10027,1
10028,8
10029,1
10030,0
10031,1
10032,9
10033,6
10034,0
10035,8
10036,9
10037,1
10038,6
10039,1
10040,0
10041,6
10042,8
10043,9
10044,0
10045,9
10046,9
10047,8
10048,1
10049,3
10050,1
10051,1
10052,8
10053,7
10054,3
10055,1
10056,6
10057,0
10058,3
10059,8
10060,8
10061,9
10062,8
10063,9
10064,8
10065,8
10066,3
10067,4
10068,0
10069,6
10070,6
10071,3
10072,1
10073,9
10074,6
10075,0
10076,1
10077,2
10078,8
10079,9
10080,0
10081,3
10082,7
10083,9
10084,6
10085,8
10086,6
10087,9
10088,8
10089,8
10090,0
10091,8
10092,9
10093,1
10094,1
10095,9
10096,3
10097,8
10098,1
10099,8
10100,3
10101,1
10102,9
10103,5
10104,7
10105,8
10106,4
10107,0
10108,1
10109,4
10110,3
10111,6
10112,2
10113,8
10114,1
10115,8
10116,9
10117,9
10118,1
10119,7
10120,6
10121,6
10122,1
10123,6
10124,9
10125,9
10126,8
10127,2
10128,1
10129,9
10130,9
10131,6
10132,6
10133,8
10134,8
10135,8
10136,9
10137,0
10138,6
10139,2
10140,6
10141,6
10142,0
10143,8
10144,9
10145,8
10146,6
10147,9
10148,6
10149,0
10150,8
10151,8
10152,9
10153,9
10154,9
10155,0
10156,6
10157,9
10158,8
10159,6
10160,0
10161,1
10162,9
10163,0
10164,9
10165,8
10166,6
10167,9
10168,3
10169,9
10170,8
